Date,Scrip,Open,High,Low,Close,Volume
20230309,DHAKAINS,65.4,69.6,63.4,69.6,1377525
20230309,DOMINAGE,17.9,18.4,17.4,17.9,4886092
20230309,DOREENPWR,61,61,61,61,899
20230309,DSHGARME,112.9,114,111.5,111.6,28748
20230309,DSSL,17,17,17,17,132
20230309,DULAMIACOT,70.8,70.8,70.8,70.8,222
20230309,DUTCHBANGL,62.6,62.6,62.6,62.6,408
20230309,EASTERNINS,48.5,48.9,47.6,48.6,25415
20230309,EASTLAND,24.8,24.8,24.2,24.5,224109
20230309,EASTRNLUB,1544.5,1550,1537.2,1537.9,2071
20230309,EBL,31.8,31.8,31.8,31.8,10810
20230309,EBLNRBMF,6.5,6.5,6.5,6.5,330
20230309,ECABLES,182.5,183.1,181.3,182,49398
20230309,EGEN,45.2,45.2,45.2,45.2,5216
20230309,EHL,109,109,103.5,105.7,2446134
20230309,EIL,26.8,26.8,25.3,25.5,98688
20230309,EMERALDOIL,32.5,33.4,32.3,33.2,211279
20230309,ETL,9.4,9.4,9.4,9.4,95691
20230309,EXIMBANK,10.4,10.5,10.4,10.4,538315
20230309,FAMILYTEX,4.9,4.9,4.9,4.9,143
20230309,FAREASTFIN,5.9,5.9,5.9,5.9,125
20230309,FAREASTLIF,80.5,81.5,78.9,79.5,1146100
20230309,FBFIF,5,5,5,5,500
20230309,FEDERALINS,24.1,24.1,23.4,23.5,31232
20230309,FEKDIL,17.2,17.2,17.2,17.2,102
20230309,FINEFOODS,66,69.3,64.5,65.3,458155
20230309,FIRSTSBANK,9.8,9.8,9.8,9.8,6389
20230309,FORTUNE,75.7,75.7,75.7,75.7,1
20230309,FUWANGCER,17.4,17.4,17.4,17.4,100
20230309,FUWANGFOOD,23.5,23.5,23.5,23.5,186
20230309,GBBPOWER,15.2,15.5,15.1,15.1,560715
20230309,GEMINISEA,495,499.9,476.2,479,329053
20230309,GENEXIL,102,104.9,100.4,101.4,4016773
20230309,GENNEXT,6,6,6,6,182698
20230309,GHAIL,17.5,17.5,17.5,17.5,30
20230309,GHCL,35.1,35.1,35.1,35.1,4002
20230309,GIB,9,9,9,9,117
20230309,GLOBALINS,30.6,31.6,30.5,30.9,67170
20230309,GP,286.6,286.6,286.6,286.6,183
20230309,GPHISPAT,44.8,44.8,44.8,44.8,1228
20230309,GQBALLPEN,83.3,83.3,79.8,80,10747
20230309,GREENDELMF,6.9,6.9,6.9,6.9,1000
20230309,GREENDELT,67,67.7,66.4,66.9,58904
20230309,GSPFINANCE,30.3,30.3,30.3,30.3,1
20230309,HAKKANIPUL,51.6,53,51.2,51.3,35643
20230309,HEIDELBCEM,179.1,179.1,179.1,179.1,8
20230309,HFL,17.5,17.6,17.5,17.5,221210
20230309,HWAWELLTEX,46.5,47.4,46.5,46.8,30759
20230309,IBNSINA,286.6,286.8,286.6,286.6,13330
20230309,IBP,17.4,17.4,17,17,2611735
20230309,ICB,87.6,87.6,87.6,87.6,487
20230309,ICBIBANK,5.4,5.4,5.4,5.4,100
20230309,ICICL,32.9,33.2,32.1,32.3,285210
20230309,IDLC,46.5,46.5,46.5,46.5,5875
20230309,IFADAUTOS,44.1,44.1,44.1,44.1,113
20230309,IFIC,11.5,11.5,11.5,11.5,25237
20230309,IFIC1STMF,5.1,5.1,5.1,5.1,1420
20230309,IMAMBUTTON,82.8,91,82.8,91,362436
20230309,INDEXAGRO,103.6,103.6,103.6,103.6,200
20230309,INTECH,22.2,23.9,22.2,23.3,152016
20230309,INTRACO,35.2,35.4,34.3,34.5,2743774
20230309,IPDC,57.6,57.6,57.6,57.6,62
20230309,ISLAMIBANK,33.4,33.8,33.4,33.4,30009
20230309,ISLAMICFIN,19.7,19.7,19.7,19.7,23
20230309,ISLAMIINS,39.7,40.4,39.7,40.1,37810
20230309,ISNLTD,45.4,48.3,45.3,46.3,187124
20230309,ITC,35.9,37,35.9,36.4,1412214
20230309,JAMUNABANK,21.3,21.4,21.3,21.3,107647
20230309,JAMUNAOIL,183.8,186,180.6,182.3,124067
20230309,JANATAINS,28,28.5,27,27.9,51757
20230309,JHRML,82.1,84.2,81,81.5,715105
20230309,JMISMDL,255.5,255.5,255.5,255.5,40
20230309,JUTESPINN,262.4,273.8,256.8,262.5,1755
20230309,KARNAPHULI,29,29,28.4,28.6,91520
20230309,KAY&QUE,223.5,223.5,223.4,223.4,3484
20230309,KBPPWBIL,10.2,10.5,9.9,10,491339
20230309,KDSALTD,77,77,77,77,827
20230309,KEYACOSMET,6.4,6.4,6.4,6.4,11787
20230309,KOHINOOR,428.8,430.5,421,423.7,10224
20230309,KPCL,26.6,26.6,26.6,26.6,3102
20230309,LANKABAFIN,26,26,26,26,3860
20230309,LEGACYFOOT,52,53.5,48,49.9,61708
20230309,LHBL,64.8,65.5,64.8,64.8,586967
20230309,LIBRAINFU,669,693.9,669,671.7,5309
20230309,LINDEBD,1397.7,1397.7,1397.7,1397.7,287
20230309,LOVELLO,37.9,37.9,37.9,37.9,1158
20230309,LRBDL,35.1,35.1,35.1,35.1,82535
20230309,LRGLOBMF1,6.4,6.4,6.4,6.4,18000
20230309,MALEKSPIN,27.1,27.1,27.1,27.1,1735
20230309,MARICO,2421.5,2421.5,2421.5,2421.5,73
20230309,MATINSPINN,77.6,77.6,77.6,77.6,1
20230309,MBL1STMF,6.6,6.6,6.6,6.6,2300
20230309,MEGCONMILK,31.4,31.9,30,30.4,177305
20230309,MEGHNACEM,61.1,61.1,59,59.6,4995
20230309,MEGHNAINS,29.9,29.9,29.9,29.9,11177
20230309,MEGHNALIFE,93.8,94.4,90.2,91.3,1013738
20230309,MEGHNAPET,33.2,35.7,33.2,35,97726
20230309,MERCANBANK,13.8,13.9,13.8,13.9,698422
20230309,MERCINS,30.3,30.3,29.4,29.6,6694
20230309,METROSPIN,38.1,39.3,38,38.9,911332
20230309,MIDASFIN,10.1,10.2,10,10.1,7300
20230309,MIRACLEIND,25,25.7,24.4,24.6,122786
20230309,MJLBD,86.7,86.7,86.7,86.7,888
20230309,MONNOAGML,989,1014,955.2,962.6,31905
20230309,MONNOCERA,107,108.2,105.4,105.7,410672
20230309,MONOSPOOL,276,279.5,272.6,274.7,67154
20230309,MPETROLEUM,202.2,203.4,201.3,202.1,55665
20230309,MTB,16.6,16.6,16.6,16.6,16625
20230309,NAVANACNG,23.1,23.1,22.8,22.9,99294
20230309,NAVANAPHAR,73.3,74.7,72.6,72.9,223044
20230309,NBL,8.3,8.3,8.3,8.3,1000520
20230309,NCCBANK,13.8,13.8,13.8,13.8,42364
20230309,NEWLINE,45.1,45.1,45.1,45.1,29
20230309,NFML,14.5,14.8,13.7,13.8,653367
20230309,NHFIL,42.7,43.5,42.2,42.6,346088
20230309,NITOLINS,36.9,36.9,35.6,35.9,13949
20230309,NORTHERN,195.8,198,194.1,194.4,5552
20230309,NORTHRNINS,38.1,38.1,37,37.2,1157
20230309,NPOLYMER,51,51,51,51,2218
20230309,NRBCBANK,17.6,17.6,17.6,17.6,50
20230309,NTC,600,629,598.2,614,5808
20230309,NTLTUBES,79.5,79.5,79.5,79.5,1050
20230309,NURANI,7,7,7,7,3200
20230309,OAL,9.9,9.9,9.9,9.9,349
20230309,OIMEX,16.2,16.7,16.2,16.6,311096
20230309,OLYMPIC,147.5,149.8,146.8,147.8,476725
20230309,ONEBANKLTD,11.1,11.2,11,11,195960
20230309,ORIONINFU,335,335.1,322.1,322.9,203197
20230309,ORIONPHARM,84.6,85.3,83,83.3,1401022
20230309,PADMALIFE,45.5,45.7,43,43.5,216176
20230309,PADMAOIL,212,212.1,209.2,209.6,10900
20230309,PAPERPROC,173,173,166.1,167.3,109703
20230309,PARAMOUNT,40.2,40.9,38.5,39.2,26918
20230309,PDL,9.9,9.9,9.9,9.9,13210
20230309,PENINSULA,27.4,27.4,27.4,27.4,2037
20230309,PEOPLESINS,32.9,32.9,31.9,32,275040
20230309,PHENIXINS,34.6,35.3,34.1,34.9,17591
20230309,PHOENIXFIN,16.3,16.3,16.3,16.3,450
20230309,PHPMF1,5.2,5.2,5.2,5.2,1261
20230309,PIONEERINS,75,75.8,73.1,74.9,181922
20230309,POPULAR1MF,5.1,5.1,5.1,5.1,1400
20230309,POPULARLIF,75.5,76.3,72.6,73.1,255892
20230309,POWERGRID,52.4,52.4,52.4,52.4,330
20230309,PRAGATIINS,66.9,66.9,64.8,66.2,89309
20230309,PRAGATILIF,127.9,127.9,120.3,121.8,255913
20230309,PREMIERBAN,13.5,13.5,13.4,13.5,1054230
20230309,PREMIERCEM,44.5,44.5,44.5,44.5,224
20230309,PREMIERLEA,6.8,6.8,6.8,6.8,500
20230309,PRIME1ICBA,7.7,7.7,7.7,7.7,12914
20230309,PRIMEBANK,20.1,20.2,20.1,20.2,25729
20230309,PRIMEINSUR,82.8,82.8,82.8,82.8,600
20230309,PRIMELIFE,57,57.7,54.7,54.9,26984
20230309,PRIMETEX,29.2,29.2,29.2,29.2,260
20230309,PROGRESLIF,82.2,82.2,78.6,79.6,45702
20230309,PROVATIINS,58.9,58.9,58.9,58.9,275
20230309,PUBALIBANK,26.3,26.4,26.3,26.4,25448
20230309,PURABIGEN,27,27,26.3,26.6,160682
20230309,QUEENSOUTH,23.3,23.3,23.3,23.3,148
20230309,RAHIMAFOOD,237.7,237.7,237.7,237.7,20
20230309,RAHIMTEXT,142.3,142.3,139.8,139.8,7467
20230309,RANFOUNDRY,156.8,157,154.5,154.9,12060
20230309,RDFOOD,37,40.1,36.9,39.4,2515929
20230309,RECKITTBEN,4760.7,4760.7,4760.7,4760.7,881
20230309,RELIANCINS,59.7,59.7,57.8,58.1,67481
20230309,RENATA,1217.9,1217.9,1217.9,1217.9,514
20230309,RENWICKJA,751,753,750.2,750.4,423
20230309,REPUBLIC,33.8,33.8,32,32.8,44225
20230309,RINGSHINE,9.8,9.8,9.8,9.8,550
20230309,RNSPIN,6.2,6.2,6.2,6.2,385
20230309,ROBI,30,30,30,30,12478
20230309,RSRMSTEEL,16.5,16.9,16.3,16.6,72749
20230309,RUNNERAUTO,48.4,48.4,48.4,48.4,205
20230309,RUPALIBANK,25.2,25.2,25.2,25.2,185
20230309,RUPALIINS,27.4,27.4,26.8,27.2,81684
20230309,RUPALILIFE,106,108.4,103,104.9,1879049
20230309,SAFKOSPINN,19.4,19.4,19.4,19.4,157
20230309,SAIFPOWER,29.7,29.7,29.7,29.7,13856
20230309,SAIHAMTEX,17.6,17.6,17.6,17.6,7683
20230309,SALVOCHEM,61.8,61.8,61.8,61.8,6100
20230309,SAMATALETH,59,59,54.6,55.3,6767
20230309,SAMORITA,68.7,68.7,67.9,68,45290
20230309,SANDHANINS,28.5,28.5,27.7,27.9,306494
20230309,SAPORTL,31.1,31.4,30.9,31,1103608
20230309,SBACBANK,10.6,10.6,10.6,10.6,1093
20230309,SEAPEARL,316,328,312,320.1,811129
20230309,SHAHJABANK,18.8,18.8,18.8,18.8,72005
20230309,SHEPHERD,24,24,24,24,20
20230309,SHURWID,14.2,14.4,13.9,14.1,170071
20230309,SHYAMPSUG,73.2,80.6,71.3,80.6,57692
20230309,SIBL,12.3,12.3,12.3,12.3,445
20230309,SILCOPHL,23.4,23.4,23.4,23.4,20080
20230309,SILVAPHL,21.6,21.6,21.6,21.6,6906
20230309,SIMTEX,14.6,14.6,14.2,14.3,114779
20230309,SINGERBD,151.9,151.9,151.9,151.9,32
20230309,SINOBANGLA,53.4,53.5,52.4,52.5,326687
20230309,SKICL,55.7,56.2,54.1,55.1,489595
20230309,SKTRIMS,23.9,24,23.4,23.5,106018
20230309,SONALIANSH,440,446.9,423,427.7,73962
20230309,SONALILIFE,68,68.4,65.4,66.2,258863
20230309,SONALIPAPR,652,674.9,643.1,666.2,86285
20230309,SONARBAINS,45,47.9,45,45.5,67408
20230309,SONARGAON,33.1,33.1,33.1,33.1,950
20230309,SOUTHEASTB,13.8,13.8,13.8,13.8,241448
20230309,SPCERAMICS,47.4,48.4,46.2,46.8,3323312
20230309,SPCL,65.5,65.5,65.5,65.5,470
20230309,SQUARETEXT,67.5,67.5,67.5,67.5,20
20230309,SQURPHARMA,209.8,209.8,209.8,209.8,5229
20230309,SSSTEEL,16.6,16.6,16.6,16.6,24
20230309,STANCERAM,111.8,111.8,108.7,109,4582
20230309,STANDARINS,43.3,43.3,43.3,43.3,4411
20230309,STANDBANKL,8.8,8.8,8.8,8.8,1157
20230309,STYLECRAFT,82.9,84.5,82.5,83.7,8463
20230309,SUMITPOWER,34,34,34,34,208
20230309,SUNLIFEINS,52.9,52.9,52.9,52.9,1070
20230309,TAKAFULINS,43.3,43.3,42.3,42.7,62261
20230309,TAMIJTEX,178.3,178.3,178.3,178.3,128
20230309,TITASGAS,40.9,40.9,40.9,40.9,900
20230309,TOSRIFA,18.8,18.8,18.3,18.3,163197
20230309,TRUSTB1MF,5.6,5.6,5.6,5.6,1166
20230309,TRUSTBANK,34.9,34.9,34.9,34.9,10000
20230309,TUNGHAI,5.8,5.8,5.8,5.8,2130
20230309,UCB,13,13,13,13,970
20230309,UNILEVERCL,2849,2849,2849,2849,714
20230309,UNIONBANK,9.3,9.3,9.3,9.3,920
20230309,UNIONCAP,7.6,7.6,7.4,7.5,363829
20230309,UNIONINS,40.1,42.4,40.1,42.2,297927
20230309,UNIQUEHRL,67,68.8,67,68.3,1389217
20230309,UNITEDFIN,15.8,15.8,15.8,15.8,855
20230309,UNITEDINS,39.3,39.5,38.3,39.2,9621
20230309,UPGDCL,233.7,233.7,233.7,233.7,23
20230309,USMANIAGL,54,57.5,52.6,55.5,11738
20230309,UTTARABANK,23.3,23.5,23.3,23.4,71100
20230309,UTTARAFIN,33.8,33.8,33.8,33.8,1000
20230309,WATACHEM,200.2,200.2,200.2,200.2,6
20230309,WMSHIPYARD,11,11,11,11,811
20230309,YPL,17.3,17.9,16.8,17,391159
20230309,ZAHEENSPIN,9.9,9.9,9.9,9.9,2002
20230309,ZEALBANGLA,131.7,142.5,131.7,140.5,8706
