Date,Scrip,Open,High,Low,Close,Volume
20230212,ATCSLGF,9.7,9.7,9.7,9.7,100
20230212,AZIZPIPES,87,87.9,86.8,86.8,9108
20230212,BANGAS,114.3,116,114.3,114.3,6855
20230212,BANKASIA,20.2,20.2,20.2,20.2,700
20230212,BATASHOE,951,951,950,951,150
20230212,BATBC,518.7,518.7,518.7,518.7,1324
20230212,BBS,21.6,21.6,21.6,21.6,61270
20230212,BBSCABLES,49.9,49.9,49.9,49.9,25235
20230212,BDAUTOCA,123.7,124.5,122.7,122.7,13571
20230212,BDCOM,41.2,41.2,41.2,41.2,33737
20230212,BDLAMPS,257,257,252.2,252.2,46225
20230212,BDTHAI,13.9,13.9,13.9,13.9,19277
20230212,BDTHAIFOOD,40,42.2,38.4,39.1,471412
20230212,BDWELDING,29.9,29.9,28.3,28.9,106987
20230212,BEACHHATCH,36,36,34.9,35.4,1036370
20230212,BEACONPHAR,301.1,308.7,297.9,303.4,160308
20230212,BENGALWTL,34.1,35.1,34.1,34.5,591878
20230212,BERGERPBL,1725.8,1730,1720,1721.3,904
20230212,BEXGSUKUK,85,85,85,85,4290
20230212,BEXIMCO,115.6,115.6,115.6,115.6,4706
20230212,BGIC,67.3,67.8,65.2,66.4,104444
20230212,BNICL,58.5,59,57.6,57.8,146241
20230212,BPML,85.1,85.4,79.3,80.6,1500607
20230212,BRACBANK,38.5,38.5,38.5,38.5,5128
20230212,BSC,142.3,143.4,135.1,137.6,1659327
20230212,BSCCL,218.9,218.9,218.9,218.9,359
20230212,BSRMSTEEL,63.9,63.9,63.9,63.9,194
20230212,BXPHARMA,146.2,147.5,146.2,146.2,524888
20230212,CAPMIBBLMF,10.7,10.7,10.7,10.7,2214
20230212,CENTRALINS,39.7,39.7,37.8,37.8,23577
20230212,CENTRALPHL,10.7,10.7,10.7,10.7,96157
20230212,CITYBANK,21.8,22,21.8,21.8,7065
20230212,CITYGENINS,30.8,30.8,29.7,29.7,119572
20230212,CLICL,62.6,63.7,62.6,62.6,110786
20230212,CNATEX,10.2,10.2,10.2,10.2,75
20230212,CONFIDCEM,89,89,89,89,340
20230212,CONTININS,31.1,31.5,31.1,31.1,23652
20230212,COPPERTECH,36.9,36.9,36.9,36.9,2
20230212,CRYSTALINS,38.8,38.8,38.7,38.7,18714
20230212,CVOPRL,163.7,163.7,163.7,163.7,17
20230212,DACCADYE,14.3,14.3,14.3,14.3,3502
20230212,DBH,57.8,57.8,57.8,57.8,22
20230212,DBH1STMF,6.9,6.9,6.9,6.9,5000
20230212,DELTALIFE,136.5,136.5,136.5,136.5,73286
20230212,DELTASPINN,8.5,8.5,8.5,8.5,5
20230212,DESCO,36.6,36.6,36.6,36.6,53508
20230212,DESHBANDHU,16.6,16.6,16.6,16.6,1950
20230212,DGIC,31.8,31.8,31.6,31.6,47820
20230212,DHAKABANK,13.2,13.3,13.2,13.2,1292271
20230212,DHAKAINS,62.7,62.8,62.7,62.7,187523
20230212,DOMINAGE,17.3,17.3,17.3,17.3,90170
20230212,DSHGARME,111.6,113.7,110.2,110.8,17482
20230212,DUTCHBANGL,62.6,62.6,62.6,62.6,505
20230212,EASTERNINS,50.2,50.2,50.2,50.2,5980
20230212,EASTLAND,26.4,26.4,25.3,25.4,4946
20230212,EASTRNLUB,1606.3,1606.3,1590.3,1590.3,1129
20230212,EBL,31.8,31.8,31.8,31.8,8332
20230212,EBL1STMF,7.4,7.4,7.4,7.4,2300
20230212,EBLNRBMF,6.5,6.5,6.5,6.5,81
20230212,ECABLES,194.2,195.7,188.3,189.1,70168
20230212,EGEN,49.7,49.7,47.5,47.8,197536
20230212,EHL,104.6,104.8,94.8,96,1552138
20230212,EIL,26.5,26.5,26.5,26.5,2261
20230212,EMERALDOIL,29.2,29.2,29,29,17817
20230212,ENVOYTEX,43.9,43.9,43.9,43.9,210
20230212,EPGL,34.5,34.5,34.5,34.5,1155
20230212,EXIMBANK,10.4,10.4,10.4,10.4,15041
20230212,FAMILYTEX,4.9,4.9,4.9,4.9,15050
20230212,FARCHEM,10.6,10.6,10.6,10.6,2
20230212,FAREASTLIF,76.6,77.4,75,75,459315
20230212,FASFIN,5.8,5.8,5.8,5.8,5200
20230212,FBFIF,5,5,5,5,478072
20230212,FEDERALINS,24.3,24.5,24.3,24.3,14916
20230212,FINEFOODS,61.8,62.2,61.2,61.7,370315
20230212,FIRSTSBANK,9.8,9.8,9.8,9.8,191
20230212,FORTUNE,75.7,75.7,75.7,75.7,551
20230212,FUWANGCER,17.4,17.4,17.4,17.4,405
20230212,FUWANGFOOD,23.5,23.5,23.5,23.5,55
20230212,GBBPOWER,16.2,16.2,16.2,16.2,7288
20230212,GEMINISEA,504,514.8,475,480.4,375584
20230212,GENEXIL,106.2,106.8,99.2,99.8,3750466
20230212,GENNEXT,6,6,6,6,15542
20230212,GIB,9,9,9,9,3725
20230212,GLDNJMF,9.9,9.9,9.9,9.9,4
20230212,GLOBALINS,31.5,33.3,31.5,31.5,14934
20230212,GP,286.6,286.6,286.6,286.6,3750
20230212,GPHISPAT,44.8,44.8,44.8,44.8,447
20230212,GQBALLPEN,84.8,85,84.7,84.7,7959
20230212,GRAMEENS2,15.2,15.2,15.2,15.2,10
20230212,GREENDELT,65.2,65.8,65.1,65.2,61081
20230212,GSPFINANCE,30.3,30.3,30.3,30.3,50
20230212,HAKKANIPUL,53.2,54.4,53,53,37975
20230212,HFL,18.6,18.6,18.6,18.6,1980
20230212,HWAWELLTEX,49.4,49.4,47.2,47.4,98580
20230212,IBNSINA,290,290,286.6,286.6,16344
20230212,IBP,18.2,18.2,18.2,18.2,5064
20230212,ICB,87.6,87.6,87.6,87.6,1844
20230212,ICB3RDNRB,6.5,7.1,6.5,6.9,212317
20230212,ICBIBANK,5.4,5.4,5.4,5.4,2352
20230212,ICICL,37.8,37.8,37.8,37.8,3275
20230212,IDLC,46.5,46.5,46.5,46.5,103
20230212,IFIC,11.5,11.5,11.5,11.5,44630
20230212,IMAMBUTTON,90.5,90.5,90.5,90.5,1
20230212,INDEXAGRO,103.6,103.6,103.6,103.6,5
20230212,INTECH,22.2,22.2,22.1,22.1,3163
20230212,INTRACO,35.7,35.7,33,33.5,2875107
20230212,IPDC,57.6,57.6,57.6,57.6,1
20230212,ISLAMIBANK,33.2,33.2,33,33.1,97936
20230212,ISLAMICFIN,19.7,19.7,19.7,19.7,784
20230212,ISLAMIINS,41.6,41.9,40.7,40.7,22185
20230212,ISNLTD,45.8,45.8,45.8,45.8,960
20230212,ITC,37.5,37.6,35.7,35.9,943087
20230212,JAMUNABANK,21.3,21.3,21.3,21.3,133711
20230212,JAMUNAOIL,173.1,173.4,171,172.1,18825
20230212,JANATAINS,28.4,28.4,28.4,28.4,24600
20230212,JHRML,83.9,83.9,75,78.5,637364
20230212,JMISMDL,255.5,255.5,255.5,255.5,11
20230212,JUTESPINN,245.2,245.2,245.2,245.2,3
20230212,KARNAPHULI,29.3,29.5,29.3,29.3,18030
20230212,KAY&QUE,247,247,237.5,237.5,4930
20230212,KBPPWBIL,10.2,10.2,10.2,10.2,80206
20230212,KDSALTD,77,77,77,77,1
20230212,KEYACOSMET,6.4,6.4,6.4,6.4,2596
20230212,KOHINOOR,450,458,435,435.3,48903
20230212,KPCL,26.6,26.6,26.6,26.6,1952
20230212,KPPL,8.9,8.9,8.9,8.9,100
20230212,LANKABAFIN,26,26,26,26,1280
20230212,LEGACYFOOT,43.5,43.5,43.5,43.5,2375
20230212,LHBL,64.8,64.8,64.8,64.8,19750
20230212,LIBRAINFU,717,728,716.6,716.7,2602
20230212,LINDEBD,1397.7,1397.7,1397.7,1397.7,11
20230212,LOVELLO,37.9,37.9,37.9,37.9,919
20230212,LRBDL,35.4,35.8,35.1,35.2,667784
20230212,LRGLOBMF1,6.4,6.4,6.4,6.4,1960
20230212,MAKSONSPIN,22.3,22.3,22.3,22.3,320
20230212,MALEKSPIN,27.1,27.1,27.1,27.1,2708
20230212,MARICO,2421.5,2421.5,2421.5,2421.5,153
20230212,MATINSPINN,77.6,77.6,77.6,77.6,128
20230212,MBL1STMF,6.6,6.6,6.6,6.6,160
20230212,MEGCONMILK,31.2,31.2,31.2,31.2,2
20230212,MEGHNACEM,61.7,61.7,61.1,61.4,1249
20230212,MEGHNAINS,33.1,33.1,33.1,33.1,2334
20230212,MEGHNALIFE,87.6,89.8,84.5,85.4,736135
20230212,MEGHNAPET,30,30,30,30,6509
20230212,MERCANBANK,13.8,13.9,13.7,13.8,477353
20230212,MERCINS,31,31,31,31,45430
20230212,METROSPIN,42.1,42.4,41.2,42.1,427102
20230212,MHSML,26.5,26.5,26.5,26.5,5
20230212,MIDASFIN,10.8,10.9,10.7,10.7,22264
20230212,MIRACLEIND,26.5,26.5,26.5,26.5,2535
20230212,MIRAKHTER,50.8,50.8,50.8,50.8,1000
20230212,MITHUNKNIT,16,16,16,16,1
20230212,MJLBD,86.7,86.7,86.7,86.7,3656
20230212,MONNOAGML,920,924.9,908.4,908.4,28563
20230212,MONNOCERA,112.5,113.2,108,108.4,331942
20230212,MONNOFABR,24.1,24.1,24.1,24.1,45
20230212,MONOSPOOL,290,299.8,275.7,280,235240
20230212,MPETROLEUM,198.6,198.6,198.6,198.6,17307
20230212,MTB,16.6,16.7,16.6,16.6,14412
20230212,NAHEEACP,65.3,65.3,65.3,65.3,28
20230212,NAVANACNG,22.8,22.8,22.4,22.4,67701
20230212,NAVANAPHAR,78,78.4,75,75.6,502307
20230212,NCCBANK,13.8,13.8,13.8,13.8,49342
20230212,NCCBLMF1,7.2,7.2,7.2,7.2,311
20230212,NEWLINE,45.1,45.1,45.1,45.1,38
20230212,NFML,13.6,13.6,13.6,13.6,8509
20230212,NHFIL,43.3,43.6,41.8,42.2,466076
20230212,NITOLINS,38,38,38,38,1572
20230212,NORTHERN,208,209.8,204.9,204.9,5615
20230212,NORTHRNINS,39.7,39.7,39.7,39.7,1651
20230212,NPOLYMER,51,51,51,51,200
20230212,NRBCBANK,17.6,17.6,17.6,17.6,10
20230212,NTC,599.1,600,598.5,598.6,5942
20230212,NURANI,7,7,7,7,5000
20230212,OAL,9.9,9.9,9.9,9.9,5001
20230212,OIMEX,15.9,15.9,15.8,15.8,20925
20230212,OLYMPIC,153.5,154.9,145.9,146.1,1585213
20230212,ONEBANKLTD,11.6,12.1,11.6,12,844050
20230212,ORIONINFU,399,417.4,397.5,400.1,492169
20230212,ORIONPHARM,90.7,91.8,85.6,86,1804027
20230212,PADMALIFE,45.2,45.4,45,45,57815
20230212,PADMAOIL,209.2,209.2,209.2,209.2,142
20230212,PAPERPROC,189.3,193.7,187.5,187.5,139021
20230212,PARAMOUNT,41.4,42,41,41,26140
20230212,PDL,9.9,9.9,9.9,9.9,625
20230212,PENINSULA,27.4,27.4,27.4,27.4,2130
20230212,PEOPLESINS,34.7,34.9,34.7,34.7,39418
20230212,PHARMAID,790.7,790.7,790.7,790.7,1
20230212,PHENIXINS,38,38,35.4,35.4,18418
20230212,PIONEERINS,74.1,74.8,71.6,71.8,157088
20230212,POPULAR1MF,5.1,5.1,5.1,5.1,5
20230212,POPULARLIF,73.8,75.7,72.1,72.7,275746
20230212,PRAGATIINS,69.7,69.7,65.6,66,95849
20230212,PRAGATILIF,129,129.7,123,124.6,320572
20230212,PREMIERBAN,13.4,13.5,13.3,13.4,612864
20230212,PREMIERLEA,7.4,7.4,7.4,7.4,760
20230212,PRIMEBANK,20,20.5,20,20.4,142252
20230212,PRIMEFIN,11.5,11.5,11.5,11.5,100
20230212,PRIMELIFE,57,57.1,57,57,21271
20230212,PRIMETEX,30.9,30.9,30.9,30.9,100
20230212,PROGRESLIF,81.4,82,80.8,80.8,82217
20230212,PROVATIINS,58.9,58.9,58.9,58.9,350
20230212,PTL,77,77,77,77,60
20230212,PUBALIBANK,26.3,26.3,26.3,26.3,20264
20230212,PURABIGEN,27,27.2,27,27,59770
20230212,QUEENSOUTH,23.3,23.3,23.3,23.3,1
20230212,RAHIMAFOOD,237.7,237.7,237.7,237.7,122
20230212,RAHIMTEXT,154.4,154.4,154.4,154.4,52
20230212,RAKCERAMIC,42.9,42.9,42.9,42.9,1526
20230212,RANFOUNDRY,160.4,164,157.9,158.3,39663
20230212,RECKITTBEN,4760.7,4795,4760.7,4760.8,1547
20230212,RELIANCE1,9.9,9.9,9.9,9.9,1000
20230212,RELIANCINS,62.5,63.8,62.4,62.5,42009
20230212,RENATA,1217.9,1217.9,1217.9,1217.9,35
20230212,RENWICKJA,819,825,801.8,805,349
20230212,REPUBLIC,33.5,33.5,33.2,33.2,3430
20230212,RINGSHINE,9.8,9.8,9.8,9.8,1515
20230212,RNSPIN,6.2,6.2,6.2,6.2,42
20230212,ROBI,30,30,30,30,921
20230212,RSRMSTEEL,17.3,17.3,17.3,17.3,2884
20230212,RUNNERAUTO,48.4,48.4,48.4,48.4,28362
20230212,RUPALIBANK,25.2,25.2,25.2,25.2,1000
20230212,RUPALIINS,28.4,28.4,27.7,27.8,10372
20230212,RUPALILIFE,88.9,90,87,87.1,484674
20230212,SAFKOSPINN,21.2,21.2,21.2,21.2,60
20230212,SAIFPOWER,29.7,29.7,29.7,29.7,100
20230212,SAIHAMCOT,16.4,16.4,16.4,16.4,900
20230212,SAIHAMTEX,18.7,18.7,18.7,18.7,827
20230212,SALAMCRST,33.3,33.3,33.3,33.3,28
20230212,SALVOCHEM,61.8,61.8,61.8,61.8,3000
20230212,SAMATALETH,59.6,59.6,56.4,56.5,4078
20230212,SAMORITA,68.6,69,67.8,67.8,23445
20230212,SANDHANINS,27.5,27.9,26.9,26.9,245736
20230212,SAPORTL,33.2,33.4,31.2,31.4,2108337
20230212,SAVAREFR,225.3,225.3,225.3,225.3,1
20230212,SBACBANK,10.6,10.6,10.6,10.6,100
20230212,SEAPEARL,293,293.9,275.5,283.4,560332
20230212,SEMLIBBLSF,8.5,8.5,8.5,8.5,1000
20230212,SEMLLECMF,9.1,9.1,9.1,9.1,1500
20230212,SHAHJABANK,18.8,18.9,18.8,18.8,64741
20230212,SHEPHERD,24,24,24,24,60
20230212,SHURWID,15,15,15,15,2665
20230212,SHYAMPSUG,70.2,70.2,70.2,70.2,30
20230212,SIBL,12.3,12.3,12.3,12.3,1000
20230212,SILCOPHL,23.4,23.6,23.4,23.4,55926
20230212,SILVAPHL,22.5,22.6,22,22.3,2703625
20230212,SIMTEX,14.7,14.7,14.7,14.7,27927
20230212,SINGERBD,151.9,151.9,151.9,151.9,111
20230212,SINOBANGLA,57.1,57.6,57.1,57.1,49183
20230212,SKICL,56.9,57.4,56.9,56.9,84643
20230212,SKTRIMS,24.1,24.3,23.9,23.9,72540
20230212,SONALIANSH,459,462,454.5,454.5,61253
20230212,SONALILIFE,63.2,66,62.8,63.1,209850
20230212,SONALIPAPR,660,709.9,660,695.8,184604
20230212,SONARBAINS,48.3,48.3,48.2,48.2,23183
20230212,SONARGAON,36.3,36.3,36.3,36.3,26
20230212,SOUTHEASTB,13.8,13.8,13.8,13.8,13700
20230212,SPCERAMICS,52.2,52.9,47.5,48.6,5080709
20230212,SPCL,65.5,65.5,65.5,65.5,1394
20230212,SQUARETEXT,67.5,67.5,67.5,67.5,208
20230212,SQURPHARMA,209.8,209.8,209.8,209.8,17266
20230212,SSSTEEL,16.6,16.6,16.6,16.6,2634
20230212,STANCERAM,116.2,116.2,114.9,114.9,4707
20230212,STANDARINS,43.7,44.7,43.7,43.7,6560
20230212,STANDBANKL,8.8,8.8,8.8,8.8,1000
20230212,STYLECRAFT,82.8,85.3,82.7,82.7,7928
20230212,SUMITPOWER,34,34,34,34,3102
20230212,SUNLIFEINS,60.7,64.4,58.2,58.2,3311645
20230212,TAKAFULINS,45.6,45.6,45.6,45.6,2766
20230212,TALLUSPIN,9.9,9.9,9.9,9.9,18
20230212,TAMIJTEX,178.3,178.3,178.3,178.3,450
20230212,TITASGAS,40.9,40.9,40.9,40.9,1
20230212,TOSRIFA,18.9,19.3,18.9,18.9,416304
20230212,TUNGHAI,5.8,5.8,5.8,5.8,1001
20230212,UCB,13,13,13,13,447
20230212,UNILEVERCL,2849,2849,2849,2849,55
20230212,UNIONBANK,9.3,9.3,9.3,9.3,191
20230212,UNIONINS,40.3,40.3,40.3,40.3,10705
20230212,UNIQUEHRL,68,68.2,63.2,63.7,907396
20230212,UNITEDINS,40.6,40.6,40.6,40.6,487
20230212,UPGDCL,233.7,233.7,233.7,233.7,40
20230212,USMANIAGL,53.9,53.9,53.9,53.9,708
20230212,UTTARABANK,23.4,23.6,23.3,23.4,300073
20230212,UTTARAFIN,33.8,33.8,33.8,33.8,1200
20230212,VAMLRBBF,7.4,7.4,7.4,7.4,11881
20230212,WMSHIPYARD,11,11,11,11,1003
20230212,YPL,17.4,18.8,17.3,17.3,96729
20230212,ZEALBANGLA,131.4,131.4,131.4,131.4,1
